time,value
97090,17
97102,19
97114,17
97125,17
97136,21
97147,19
97159,18
97175,16
97185,19
97197,18
97208,15
97219,21
97230,18
97241,16
97252,19
97263,16
97274,17
97286,19
97296,17
97308,17
97319,21
97331,19
97342,17
97353,20
97366,19
97377,16
97388,18
97399,20
97411,15
97422,18
97434,19
97445,16
97457,17
97468,19
97479,18
97490,16
97503,18
97514,19
97525,17
97537,18
97548,19
97559,16
97571,18
97583,19
97594,17
97605,17
97616,18
97628,15
97640,19
97651,19
97662,16
97674,16
97685,20
97697,20
97709,17
97720,19
97731,19
97742,16
97759,16
97770,19
97781,19
97793,15
97804,19
97814,20
97825,17
97837,19
97848,19
97859,17
97869,20
97881,18
97892,16
97903,20
97914,18
97926,16
97937,18
97948,19
97959,16
97972,18
97983,20
97994,18
98006,18
98017,19
98028,17
98040,16
98052,18
98063,17
98074,18
98085,18
98098,17
98109,16
98120,17
98131,20
98143,16
98154,18
98166,20
98178,17
98189,18
98200,21
98211,17
98223,17
98235,18
98246,18
98257,17
98269,20
98280,19
98291,15
98304,17
98315,19
98326,16
98341,16
98353,18
98364,18
98374,16
98385,19
98397,18
98408,16
98419,18
98429,16
98441,16
98452,19
98463,19
98475,16
98486,19
98498,19
98509,16
98521,16
98532,20
98543,16
98554,18
98567,20
98578,16
98589,17
98600,18
98612,17
98623,18
98635,21
98647,17
98658,17
98669,19
98680,18
98692,17
98704,19
98715,20
98726,16
98738,18
98749,20
98760,17
98772,17
98784,19
98795,18
98806,15
98818,20
98830,18
98841,16
98852,18
98864,20
98875,16
98886,18
98898,19
98910,17
98921,16
98937,20
98949,18
98960,15
98971,18
98981,19
98993,17
99004,17
99015,19
99026,16
99037,21
99048,19
99059,14
99070,18
99082,19
99092,14
99104,18
99116,19
99127,14
99138,18
99149,19
99162,19
99173,17
99184,20
99195,18
99207,16
99218,18
99230,18
99241,17
99253,17
99264,21
99275,17
99287,18
99299,20
99310,16
99321,18
99333,20
99344,17
99355,18
99367,19
99379,18
99390,16
99401,20
99412,19
99424,16
99436,17
99447,18
99459,15
99470,18
99481,18
99492,14
99505,15
99520,16
99531,19
99542,16
99553,19
99564,19
99575,15
99587,18
99597,19
99608,15
99619,18
99631,19
99642,16
99653,18
99664,19
99676,15
99687,18
99699,19
99710,16
99722,17
99733,20
99744,17
99756,17
99768,20
99779,18
99790,16
99802,17
99813,17
99824,15
99836,17
99848,19
99859,15
99870,18
99881,18
99894,17
99905,17
99916,19
99928,18
99939,17
99950,18
99962,19
99974,16
99985,18
99996,19
100007,15
100020,18
100033,19
100045,16
100058,16
100070,17
100082,19
100100,18
100111,17
100121,17
100132,17
100145,18
100157,15
100170,16
100183,18
100195,19
100207,15
100219,18
100233,18
100245,18
100257,15
100270,17
100282,18
100295,17
100307,16
100320,18
100332,19
100344,21
100357,16
100370,16
100382,19
100395,16
100407,15
100419,16
100432,19
100445,15
100457,14
100469,16
100482,20
100495,16
100507,15
100519,17
100532,19
100544,16
100556,15
100570,16
100582,18
100594,17
100606,15
100619,17
100632,19
100644,17
100657,15
100669,15
100684,19
100696,18
100707,16
100719,16
100731,19
100744,16
100756,14
100769,18
100782,19
100794,16
100806,16
100818,19
100832,18
100844,18
100856,16
100869,18
100881,19
100894,17
100907,16
100919,20
100931,19
100943,17
100956,15
100969,18
100981,18
100994,18
101006,14
101018,18
101031,18
101044,17
101056,15
101068,17
101081,18
101094,15
101106,18
101118,17
101131,18
101143,17
101155,16
101169,18
101181,19
101193,16
101206,15
101218,17
101231,18
101243,16
101260,16
101271,17
101282,18
101294,17
101306,16
101318,17
101330,19
101343,16
101355,15
101368,19
101381,19
101393,15
101405,15
101417,17
101431,17
101443,15
101455,17
101468,19
101480,18
101493,17
101506,15
101518,18
101530,19
101542,17
101555,17
101568,18
101580,18
101593,16
101605,15
101617,19
101630,18
101643,16
101655,15
101667,18
101680,19
101693,16
101705,16
101718,18
101730,18
101742,17
101754,16
101768,17
101780,18
101792,17
101805,16
101817,18
101830,17
101846,20
101857,15
101868,17
101879,18
101893,16
101905,16
101917,17
101929,19
101942,16
101954,15
101967,17
101980,18
101992,16
102004,16
102017,18
102030,19
102042,16
102054,15
102067,16
102079,17
102092,15
102105,16
102117,18
102129,18
102141,16
102154,16
102167,17
102179,19
102192,15
102204,15
102216,18
102230,18
102242,16
102254,16
102266,17
102279,18
102292,16
102304,14
102317,18
102329,18
102341,15
102353,15
102367,18
102379,19
102391,15
102404,15
102421,16
102431,18
102443,17
102454,15
102466,17
102478,17
102492,15
102504,16
102516,17
102529,17
102541,15
102553,14
102566,18
102579,18
102591,15
102603,16
102616,18
102629,18
102641,16
102653,15
102666,18
102678,19
102691,15
102704,16
102716,19
102728,18
102740,15
102753,15
102766,19
102778,18
102791,14
102803,16
102815,20
102829,21
102841,14
102853,15
102865,18
102878,21
102891,15
102903,16
102916,18
102928,18
102940,15
102952,16
102966,19
102978,18
102990,20
103006,17
103017,17
103028,18
103041,15
103053,16
103065,18
103077,17
103091,13
103103,17
103115,18
103128,17
103140,15
103152,17
103165,18
103178,18
103190,15
103202,18
103215,19
103228,17
103240,15
103252,15
103265,19
103277,18
103290,15
103303,15
103315,18
103327,17
103340,14
103352,16
103365,19
103377,19
103390,14
103402,16
103414,18
103428,18
103440,15
103452,18
103464,18
103477,18
103490,15
103502,16
103515,20
103527,19
103539,14
103552,17
103565,18
103577,17
103593,17
103605,15
103616,17
103627,18
103640,15
103652,16
103664,18
103676,17
103690,16
103702,16
103714,18
103727,17
103739,15
103751,15
103764,17
103777,18
103789,15
103801,16
103814,17
103827,19
103839,14
103852,15
103864,18
103876,18
103889,15
103902,16
103914,17
103926,18
103939,16
103951,17
103964,19
103976,17
103989,14
104001,17
104013,18
104027,18
104039,15
104051,16
104064,19
104076,17
104089,13
104101,16
104114,19
104126,18
104138,13
104151,16
104167,17
104178,18
104188,17
104201,16
104213,18
104226,17
104239,15
104251,16
104263,18
104275,16
104289,15
104301,17
104313,18
104326,16
104338,14
104350,18
104364,18
104376,18
104388,14
104400,17
104413,18
104426,17
104438,15
104451,16
104463,16
104475,17
104488,14
104501,16
104513,16
104525,16
104538,15
104550,15
104563,17
104576,17
104588,14
104600,16
104612,19
104626,17
104638,13
104650,16
104663,17
104675,17
104688,14
104700,16
104713,17
104725,18
104737,20
104755,14
104765,16
104776,18
104787,14
104800,16
104812,18
104825,16
104838,15
104850,17
104862,17
104875,16
104888,12
104900,17
104912,17
104925,17
104937,15
104949,17
104963,17
104975,15
104987,13
104999,15
105012,17
105025,17
105037,13
105050,15
105062,18
105074,16
105088,14
105100,16
105112,18
105124,16
105137,15
105149,20
105162,17
105175,17
105187,13
105199,17
105211,17
105225,18
105237,13
105249,15
105262,17
105274,19
105287,16
105299,18
105312,18
105327,18
105338,16
105350,16
105362,21
105374,18
105387,15
105399,17
105411,18
105424,15
105437,15
105449,16
105461,17
105474,17
105487,14
105499,15
105511,17
105524,14
105536,15
105548,17
105562,18
105574,15
105586,15
105598,18
105611,19
105624,17
105636,18
105649,14
105661,20
105673,16
105687,14
105699,16
105711,19
105723,17
105736,15
105748,16
105761,18
105774,16
105786,14
105798,16
105810,18
105824,16
105836,15
105848,17
105861,18
105873,16
105886,14
105899,15
105915,19
105926,17
105937,13
105949,16
105961,18
105973,16
105986,14
105998,16
106010,18
106023,15
106036,14
106048,17
106060,17
106073,16
106086,15
106098,16
106110,17
106123,16
106135,15
106147,16
106161,18
106173,16
106185,15
106198,16
106210,18
106223,14
106235,18
106248,17
106260,17
106272,15
106286,15
106298,16
106310,18
106322,15
106335,15
106347,18
106360,18
106373,15
106385,14
106397,18
106409,18
106423,17
106435,14
106447,15
106460,17
106472,15
106488,14
106499,17
106510,18
106522,15
106534,15
106547,17
106560,18
106572,15
106585,14
106597,17
106609,17
106622,14
106635,16
106647,17
106659,18
106672,15
106685,15
106697,18
106710,18
106722,15
106734,16
106746,17
106760,17
106772,15
106784,15
106797,17
106809,17
106822,15
106834,15
106847,18
106859,18
106871,16
106885,15
106897,17
106909,18
106921,16
106934,15
106946,18
106959,18
106972,15
106984,16
106996,17
107009,18
107022,13
107034,15
107046,16
107059,17
107076,18
107086,13
107098,15
107109,18
107121,14
107133,16
107146,17
107159,17
107171,15
107184,15
107196,16
107208,17
107222,14
107234,15
107246,17
107258,17
107271,15
107284,16
107296,17
107309,18
107321,15
107333,14
107345,16
107359,18
107371,15
107383,16
107396,18
107408,17
107421,13
107433,16
107446,18
107458,17
107470,14
107484,15
107496,17
107508,18
107521,14
107533,16
107545,16
107558,17
107571,15
107583,15
107595,18
107608,17
107621,14
107633,16
107649,15
107660,18
107671,15
107683,15
107696,19
107708,17
107720,14
107732,15
107745,19
107758,18
107770,14
107783,16
107795,18
107807,19
107821,13
107833,15
107845,18
107857,19
107870,14
107883,16
107895,18
107908,18
107920,15
107932,15
107944,17
107958,19
107970,15
107982,16
107995,18
108007,18
108020,14
108033,14
108045,18
108057,18
108069,15
108083,15
108095,18
108107,18
108120,14
108132,16
108144,18
108157,20
108170,13
108182,16
108194,18
108207,18
108220,18
108236,14
108248,15
108259,17
108270,13
108282,15
108295,18
108307,17
108319,13
108332,15
108344,19
108357,18
108369,13
108382,17
108394,19
108406,18
108420,13
108432,15
108444,19
108456,18
108469,13
108482,16
108494,18
108507,17
108519,15
108531,16
108544,18
108557,18
108569,15
108581,16
108594,17
108606,17
108619,14
108632,15
108644,17
108656,17
108668,17
108682,15
108694,17
108706,17
108719,14
108731,16
108743,17
108756,17
108769,15
108781,16
108793,17
108809,17
108820,15
108831,15
108844,17
108856,17
108868,13
108881,15
108894,17
108906,17
108918,14
108931,16
108943,17
108956,18
108968,14
108981,14
108993,18
109005,17
109019,13
109031,16
109043,18
109056,17
109068,12
109081,15
109093,22
109106,19
109118,14
109130,16
109143,20
109156,17
109168,14
109180,16
109193,18
109205,16
109218,15
109231,16
109243,17
109255,17
109267,16
109281,16
109293,19
109305,17
109318,15
109330,14
109342,16
109356,17
109368,13
109380,14
109396,16
109408,17
109419,14
109430,16
109443,17
109455,17
109467,14
109480,16
109493,17
109505,17
109517,14
109530,15
109542,18
109555,14
109568,14
109580,15
109592,18
109604,16
109618,13
109630,15
109642,16
109655,15
109667,14
109680,16
109692,19
109705,16
109717,13
109729,16
109742,17
109755,16
109767,13
109779,16
109792,18
109804,16
109817,13
109830,14
109842,18
109854,17
109867,14
109880,16
109892,17
109904,17
109917,12
109929,16
109941,18
109955,16
109967,17
109982,15
109993,17
110005,17
110017,13
110029,17
110042,18
110054,16
110066,14
110080,15
110092,16
110104,17
110116,14
110129,16
110141,18
110154,16
110167,13
110179,14
110191,17
110203,16
110217,13
110229,15
110241,17
110254,18
110266,13
110279,16
110291,17
110304,17
110316,14
110328,16
110341,17
110354,15
110366,14
110379,15
110391,15
110403,14
110416,14
110429,15
110441,17
110453,15
110466,14
110479,16
110491,17
110503,16
110516,14
110528,16
110540,16
110558,17
110569,15
110580,15
110590,17
110603,16
110616,14
110628,16
110641,17
110653,16
110665,14
110679,16
110691,17
110703,16
110715,15
110728,16
110740,16
110753,14
110766,15
110778,16
110790,18
110802,15
110816,14
110828,17
110840,18
110853,15
110865,14
110878,16
110891,17
110903,15
110915,14
110927,16
110940,18
110953,15
110965,15
110978,16
110990,17
111002,15
111015,15
111028,15
111040,16
111052,14
111065,16
111078,16
111090,16
111102,15
111115,15
111127,15
111143,16
111154,17
111165,13
111177,17
111190,17
111202,16
111215,15
111227,16
111240,17
111252,15
111264,15
111278,17
111290,17
111302,15
111314,15
111327,16
111339,16
111352,15
111365,15
111377,17
111389,16
111401,15
111415,14
111427,16
111439,17
111452,16
111464,15
111477,15
111490,17
111502,16
111514,15
111526,17
111539,18
111552,16
111564,15
111577,17
111589,18
111601,16
111614,15
111627,16
111639,17
111651,15
111664,16
111677,18
111689,17
111702,15
111718,16
111729,14
111740,17
111752,15
111764,15
111776,16
111789,16
111801,14
111814,14
111826,17
111839,17
111851,15
111863,15
111877,18
111889,17
111901,15
111913,15
111926,16
111938,16
111951,15
111964,14
111976,17
111988,17
112001,14
112014,14
112026,17
112038,17
112051,14
112063,15
112076,16
112089,17
112101,15
112113,15
112125,16
112138,18
112151,15
112163,15
112176,17
112188,17
112200,14
112214,15
112226,17
112238,16
112250,14
112263,15
112276,17
112288,17
112304,18
112315,13
112326,16
112337,18
112351,15
112363,13
112375,16
112388,17
112400,15
112413,15
112425,16
112438,17
112450,15
112462,15
112476,16
112488,17
112500,14
112513,15
112525,17
112537,17
112550,14
112563,15
112575,17
112587,17
112600,14
112613,15
112625,17
112637,18
112650,14
112662,15
112675,16
112688,17
112700,14
112712,15
112724,16
112737,17
112750,12
112762,16
112775,17
112787,16
112799,14
112813,15
112825,17
112837,17
112849,14
112862,15
112879,14
112890,17
112901,15
112912,14
112924,16
112936,16
112950,14
112962,15
112974,17
112987,17
112999,14
113012,15
113025,16
113037,16
113049,14
113061,16
113075,18
113087,17
113099,13
113112,16
113124,17
113136,17
113149,15
113162,16
113174,16
113186,17
113199,14
113212,14
113224,16
113236,18
113249,13
113261,16
113274,17
113287,17
113299,13
113311,14
113324,16
113336,16
113349,12
113361,14
113374,18
113386,17
113398,12
113412,15
113424,17
113436,17
113448,17
113464,14
113475,15
113486,17
113499,11
113511,14
113523,17
113536,17
113549,12
113561,14
113573,18
113586,17
113598,13
113611,14
113624,17
113636,19
113648,13
113660,15
113674,18
113686,16
113698,14
113711,15
113723,17
113735,17
113748,13
113761,14
113773,17
113785,16
113798,13
113811,12
113823,17
113836,17
113848,13
113860,14
113873,16
113886,17
113898,15
113910,17
113923,16
113935,17
113948,13
113960,15
113973,15
113985,16
113997,13
114011,14
114023,16
114039,17
114051,15
114062,14
114073,17
114085,16
114098,13
114110,15
114122,16
114135,17
114148,14
114160,14
114172,16
114185,16
114197,11
114210,14
114223,17
114235,14
114247,11
114259,15
114273,17
114285,16
114297,10
114310,14
114322,16
114334,14
114348,12
114360,15
114372,16
114384,15
114397,14
114410,15
114422,16
114435,16
114447,15
114459,14
114472,16
114485,16
114497,14
114509,15
114522,17
114534,16
114547,13
114560,14
114572,16
114584,16
114596,13
114610,15
114638,16
114650,14
114661,14
114672,15
114682,14
114694,14
114705,16
114716,14
114727,15
114739,17
114750,15
114761,14
114771,17
114784,16
114796,11
114809,15
114822,16
114834,16
114846,12
114859,14
114872,17
114884,15
114896,14
114909,15
114921,16
114933,15
114947,11
114959,14
114971,16
114983,16
114996,12
115009,14
115021,18
115034,14
115046,12
115058,14
115072,17
115084,15
115096,12
115108,15
115121,15
115133,15
115146,12
115159,16
115171,16
115183,16
115202,17
115212,11
115223,14
115234,15
115246,12
115258,13
115271,16
115283,15
115296,13
115308,15
115320,16
115333,16
115346,14
115358,13
115371,17
115383,15
115395,13
115408,15
115421,17
115433,15
115445,13
115458,14
115471,15
115483,15
115495,13
115508,14
115520,16
115532,16
115546,13
115558,15
115570,16
115582,16
115595,12
115608,15
115620,16
115633,16
115645,12
115657,13
115671,17
115683,16
115695,12
115707,14
115720,17
115732,13
115745,13
115758,15
115770,15
115785,16
115796,13
115808,14
115820,16
115832,15
115845,14
115857,15
115870,16
115883,16
115895,12
115907,15
115919,16
115932,14
115945,11
115957,14
115970,18
115982,14
115994,12
116007,15
116020,17
116032,13
116044,12
116057,15
116070,16
116082,13
116094,12
116107,15
116119,16
116131,14
116145,13
116157,15
116169,16
116182,14
116194,13
116207,15
116219,17
116232,14
116244,12
116256,15
116270,17
116282,13
116294,13
116306,15
116319,16
116331,14
116344,12
116357,14
116373,15
116384,17
116396,11
116407,15
116419,15
116431,12
116444,13
116456,15
116469,16
116482,12
116494,14
116506,15
116518,15
116531,13
116544,14
116556,15
116569,16
116581,14
116593,14
116606,15
116619,15
116631,15
116643,12
116656,14
116669,16
116681,14
116694,13
116706,16
116718,16
116730,14
116744,13
116756,14
116768,16
116781,14
116793,13
116806,15
116818,16
116831,14
116843,14
116855,14
116869,17
116881,14
116893,13
116905,15
116918,16
116930,17
116946,12
116958,14
116968,16
116980,12
116993,12
117006,15
117018,16
117030,12
117043,13
117055,15
117068,16
117081,14
117093,13
117105,16
117117,16
117130,14
117143,14
117155,16
117168,17
117180,13
117192,14
117206,15
117218,16
117230,13
117242,14
117255,16
117268,15
117280,15
117293,14
117305,15
117317,17
117329,13
117343,14
117355,15
117367,16
117380,14
117392,14
117405,16
117417,16
117430,13
117442,14
117454,16
117468,16
117480,13
117492,13
117505,15
117517,16
117534,16
117544,10
117556,14
117567,16
117579,13
117592,14
117605,15
117617,17
117629,14
117642,14
117654,16
117667,16
117680,12
117692,13
117704,15
117716,15
117729,14
117742,14
117754,15
117767,16
117779,13
117791,13
117805,15
117817,15
117829,13
117841,14
117854,15
117867,17
117879,12
117892,13
117904,15
117916,16
117928,13
117942,14
117954,15
117966,16
117979,13
117991,15
118004,16
118017,17
118029,13
118041,14
118053,16
118067,16
118079,13
118091,15
118107,14
118118,17
118129,14
118141,14
118154,15
118166,16
118178,12
118191,14
118204,16
118216,16
118228,12
118241,15
118253,16
118266,14
118279,12
118291,13
118303,17
118316,16
118328,12
118341,14
118353,16
118366,16
118378,12
118390,13
118404,16
118416,16
118428,13
118440,15
118453,16
118466,16
118478,13
118491,14
118503,16
118515,14
118528,13
118541,15
118553,17
118565,16
118578,12
118590,13
118603,17
118616,16
118628,12
118640,14
118652,17
118666,15
118678,17
118694,13
118706,13
118717,16
118728,11
118740,13
118753,15
118765,16
118777,11
118790,12
118803,17
118815,16
118828,12
118840,16
118852,17
118865,16
118878,12
118890,14
118902,16
118915,15
118927,12
118940,14
118952,18
118965,14
118977,11
118989,14
119003,17
119015,15
119027,12
119040,13
119052,17
119065,16
119077,13
119090,12
119102,18
119114,19
119127,12
119140,13
119152,17
119164,16
119177,11
119189,13
119202,16
119215,16
119227,13
119239,14
119251,17
119268,15
119279,16
119289,14
119302,15
119314,15
119326,13
119340,15
119352,16
119364,16
119376,14
119389,14
119402,16
119414,16
119427,13
119439,15
119451,16
119464,15
119477,12
119489,14
119501,15
119514,16
119526,13
119539,13
119552,16
119564,15
119576,11
119588,13
119602,17
119614,16
119626,12
119639,14
119651,17
119664,16
119676,10
119689,14
119701,17
119713,15
119726,12
119739,14
119751,17
119763,13
119776,12
119788,13
119801,16
119814,15
119826,12
119838,13
119856,13
119867,16
119877,13
119888,14
119901,16
119913,15
119925,13
119939,14
119951,15
119963,16
119975,12
119988,15
120001,15
120013,15
120026,13
120038,14
120050,16
120064,13
120076,12
120088,13
120100,16
120113,14
120125,12
120138,15
120151,15
120163,15
120175,13
120187,14
120201,16
120213,15
120225,12
120238,14
120250,15
120263,15
120275,12
120288,14
120300,16
120312,15
120325,12
120338,13
120350,15
120363,13
120375,12
120387,13
120400,16
120413,14
120428,13
120439,14
120451,16
120463,15
120475,12
120487,13
120500,15
120512,14
120524,11
120538,15
120550,15
120562,14
120574,12
120587,15
120600,16
120612,15
120625,12
120637,16
120649,16
120663,14
120675,11
120687,14
120699,16
120712,15
120724,12
120737,15
120750,15
120762,16
120774,10
120786,13
120800,15
120812,15
120824,13
120837,13
120849,16
120862,15
120875,11
120887,13
120899,16
120911,15
120924,12
120937,14
120949,16
120962,14
120974,13
120986,14
120999,15
121016,15
121027,14
121038,13
121050,16
121062,15
121074,12
121086,16
121099,17
121111,14
121123,13
121137,14
121149,17
121161,13
121174,13
121186,15
121199,18
121211,14
121224,12
121236,15
121248,16
121262,13
121274,13
121286,14
121298,16
121311,13
121323,13
121336,14
121349,16
121361,14
121373,12
121385,15
121399,17
121411,17
121423,12
121436,14
121448,18
121461,13
121474,12
121486,16
121498,17
121510,15
121523,12
121536,16
121548,16
121561,13
121573,13
121588,12
121600,16
121611,16
121623,13
121635,15
121648,17
121661,14
121673,11
121686,15
121698,15
121710,12
121722,11
121736,15
121748,15
121760,14
121773,12
121785,14
121798,15
121810,13
121823,13
121835,15
121847,16
121861,14
121873,13
121885,15
121897,15
121910,13
121922,14
121935,16
121948,16
121960,14
121972,14
121985,15
121998,16
122010,14
122022,13
122035,15
122047,16
122060,13
122073,13
122085,16
122097,15
122109,14
122122,12
122135,15
122147,16
122160,15
122176,12
122187,14
122199,16
122210,15
122222,13
122234,15
122247,16
122260,13
122272,13
122285,16
122297,16
122309,13
122321,13
122335,16
122347,16
122359,14
122372,13
122384,13
122397,16
122409,14
122422,12
122434,14
122446,15
122460,13
122472,12
122484,15
122497,16
122509,14
122521,15
122534,15
122547,16
122559,13
122571,13
122584,15
122597,15
122609,14
122621,13
122634,14
122646,15
122659,13
122672,12
122684,15
122696,16
122708,13
122721,14
122734,15
122746,17
122762,15
122773,12
122784,15
122797,16
122809,13
122821,13
122833,16
122846,16
122859,13
122871,13
122884,15
122896,16
122908,13
122920,13
122934,15
122946,16
122958,13
122971,13
122983,15
122996,15
123009,14
123021,12
123033,14
123045,15
123059,13
123071,13
123083,16
123096,16
123108,13
123120,13
123133,15
123146,15
123158,12
123170,13
123183,15
123196,17
123208,13
123220,14
123233,16
123245,14
123258,12
123271,14
123283,15
123295,15
123308,12
123320,13
123337,13
123348,17
123360,14
123370,13
123382,14
123396,15
123408,11
123420,14
123432,14
123445,15
123458,13
123470,13
123483,16
123495,16
123507,12
123520,14
123533,14
123545,15
123557,12
123570,13
123582,16
123595,15
123608,11
123620,13
123632,15
123644,15
123658,10
123670,12
123682,16
123695,16
123707,12
123719,13
123732,15
123745,16
123757,11
123769,14
123782,16
123795,16
123807,12
123820,14
123832,16
123844,16
123857,12
123870,13
123882,14
123894,16
123907,17
123922,12
123933,13
123944,14
123957,12
123969,13
123981,15
123995,15
124007,12
124019,13
124032,15
124044,17
124057,10
124069,13
124082,16
124094,15
124106,12
124119,14
124132,17
124144,15
124156,11
124169,13
124181,17
124194,17
124207,10
124219,15
124231,17
124243,15
124257,11
124269,14
124281,17
124294,14
124306,11
124318,13
124332,15
124344,15
124356,12
124368,12
124381,14
124394,16
124406,11
124419,13
124431,16
124443,16
124456,13
124469,14
124481,17
124497,17
124509,15
124520,12
124531,16
124544,15
124556,11
124568,13
124580,16
124594,17
124606,12
124618,14
124631,16
124643,15
124656,13
124668,13
124681,14
124693,14
124705,12
124718,14
124731,15
124743,14
124755,12
124768,14
124780,14
124793,14
124806,11
124818,14
124830,15
124843,14
124856,12
124868,13
124880,16
124893,14
124905,11
124917,14
124931,17
124943,15
124955,10
124967,14
124980,18
124993,15
125005,10
125018,13
125030,16
125042,15
125056,11
125068,15
125083,15
125094,15
125106,11
125117,14
125130,15
125143,15
125155,13
125167,13
125179,17
125193,16
125205,12
125217,14
125230,15
125242,15
125255,12
125267,13
125280,16
125292,14
125304,12
125317,13
125330,15
125342,15
125355,12
125367,14
125379,16
125392,15
125405,11
125417,13
125429,16
125442,14
125455,11
125467,14
125479,16
125492,14
125504,12
125516,15
125530,16
125542,15
125554,12
125566,15
125579,16
125592,14
125604,11
125617,14
125629,16
125641,14
125659,16
125670,12
125681,15
125691,14
125704,11
125716,14
125729,15
125742,13
125754,12
125766,14
125778,17
125792,15
125804,11
125816,14
125829,15
125841,15
125854,11
125867,14
125879,15
125891,14
125903,11
125916,13
125929,14
125941,15
125954,11
125966,13
125978,17
125991,14
126004,11
126016,14
126028,17
126041,14
126054,11
126066,14
126078,16
126091,13
126103,13
126115,14
126129,15
126141,15
126153,11
126166,14
126178,15
126191,14
126203,11
126216,13
126228,15
126243,16
126255,12
126266,14
126278,16
126290,14
126303,12
126315,15
126328,16
126341,14
126353,13
126365,14
126377,16
126391,15
126403,12
126415,15
126428,16
126440,14
126453,12
126466,16
126478,15
126490,14
126502,12
126515,14
126528,21
126540,15
126553,13
126565,14
126577,15
126590,14
126603,11
126615,14
126627,16
126640,14
126653,13
126665,13
126678,16
126690,14
126702,12
126714,13
126728,14
126740,14
126752,13
126765,15
126777,17
126790,15
126802,12
126819,11
126830,16
126841,14
126853,11
126865,14
126877,16
126889,14
126902,12
126914,18
126927,15
126940,13
126952,11
126964,14
126977,15
126990,13
127002,12
127014,14
127027,15
127039,11
127052,13
127065,15
127077,14
127089,14
127101,13
127114,14
127127,15
127139,13
127152,13
127164,14
127176,15
127190,14
127202,13
127214,15
127226,15
127239,14
127252,13
127264,15
127277,15
127289,13
127301,12
127313,15
127327,15
127339,12
127351,12
127364,15
127376,16
127389,16
127405,11
127416,13
127427,16
127438,14
127452,12
127464,14
127476,15
127489,14
127501,12
127513,14
127526,15
127539,13
127551,12
127563,15
127576,16
127589,13
127601,13
127613,14
127626,15
127638,14
127651,13
127664,14
127676,15
127688,12
127700,13
127713,15
127726,15
127738,12
127751,13
127763,13
127775,15
127789,13
127801,13
127813,15
127825,13
127838,11
127851,12
127863,14
127876,16
127888,14
127900,13
127912,14
127926,15
127938,12
127950,12
127963,15
127980,15
127990,15
128002,11
128013,14
128025,18
128037,12
128051,12
128063,16
128075,17
128088,12
128100,12
128112,14
128125,16
128138,13
128150,13
128162,14
128175,15
128188,13
128200,13
128212,14
128225,15
128237,11
128250,16
128263,15
128275,15
128287,15
128300,14
128312,13
128325,16
128337,12
128350,14
128362,15
128374,16
128388,11
128400,13
128412,15
128424,15
128437,12
128450,13
128462,16
128475,15
128487,11
128499,14
128512,15
128525,14
128537,11
128549,13
128565,13
128576,14
128587,12
128600,12
128612,16
128624,16
128636,12
128650,13
128662,15
128674,16
128687,14
128699,14
128711,15
128724,17
128737,11
128749,14
128761,14
128774,15
128787,12
128799,11
128812,16
128824,16
128836,10
128849,13
128862,15
128874,16
128886,11
128899,14
128911,14
128924,15
128936,12
128949,13
128961,17
128973,15
128987,10
128999,14
129011,15
129024,16
129036,11
129049,12
129061,14
129074,15
129086,12
129098,12
129111,15
129124,14
129136,16
129153,11
129164,16
129175,16
129186,11
129199,14
129211,16
129223,16
129235,11
129249,13
129261,16
129273,15
129286,9
129298,11
129310,16
129324,15
129336,11
129348,12
129360,17
129373,15
129386,11
129398,13
129411,16
129423,14
129435,10
129448,13
129461,16
129473,14
129485,11
129498,13
129510,16
129523,14
129536,12
129548,12
129560,17
129572,15
129586,11
129598,14
129610,15
129623,14
129635,12
129648,12
129660,16
129673,15
129685,11
129697,11
129710,15
129726,15
129737,12
129747,14
129760,16
129772,14
129785,11
129798,14
129810,16
129822,14
129835,11
129848,13
129860,16
129872,15
129885,10
129897,13
129909,16
129923,16
129935,10
129947,14
129959,16
129972,16
129985,10
129997,13
130010,17
130022,14
130034,10
130048,14
130060,15
130072,13
130084,12
130097,13
130109,16
130122,13
130135,11
130147,13
130159,15
130171,14
130185,12
130197,15
130209,15
130222,15
130234,11
130247,13
130259,15
130272,14
130284,11
130296,14
130314,13
130325,17
130336,12
130347,13
130359,15
130371,15
130384,11
130397,13
130409,16
130421,15
130434,11
130447,14
130459,14
130471,14
130484,11
130496,13
130508,15
130522,15
130534,11
130546,13
130558,15
130571,14
130584,11
130596,13
130609,15
130621,14
130633,11
130646,13
130658,16
130670,14
130682,12
130695,13
130707,15
130720,12
130733,13
130745,15
130757,15
130769,13
130783,12
130795,14
130807,14
130820,12
130832,12
130845,15
130857,15
130870,13
130885,12
130896,14
130908,16
130920,12
130932,12
130945,15
130957,15
130969,12
130982,12
130995,15
131007,15
131019,13
131032,13
131045,15
131057,14
131069,14
131082,13
131094,14
131106,15
131120,13
131132,12
131144,15
131156,15
131169,12
131182,13
131194,15
131207,15
131219,12
131231,12
131245,14
131257,16
131269,13
131281,12
131294,14
131306,15
131319,12
131332,13
131344,14
131356,15
131368,13
131382,12
131394,14
131406,15
131419,13
131431,13
131444,16
131457,13
131473,14
131484,11
131495,13
131507,15
131519,13
131531,11
131544,15
131556,15
131568,11
131581,12
131594,15
131606,15
131618,11
131631,12
131644,15
131656,16
131668,12
131681,13
131693,14
131705,15
131719,13
131731,12
131743,15
